epoch,aa_acc,acc,kl_loss,loss,vae_loss,val_aa_acc,val_acc,val_kl_loss,val_loss,val_vae_loss,val_xent_loss,xent_loss
30,0.8575033891079886,0.9951757547104352,19.408233400881826,162.2601769464998,162.2601769464998,0.8855920512425272,0.9968240795808546,18.88587666926772,127.78762454165226,127.78762454165226,108.90174692327327,142.85194306222536
31,0.8592359047412017,0.9952410550724584,19.370839897059994,160.0341241703159,160.0341241703159,0.8947845768700377,0.9968061492773905,17.977206221037505,127.00606512224846,127.00606512224846,109.02885916130394,140.66328433367997
32,0.859703173590362,0.9952548143753945,19.37416899453646,159.47473565903667,159.47473565903667,0.8919032093440517,0.996910476941241,17.404835577786823,124.88964276108445,124.88964276108445,107.48480772173576,140.10056650374938
33,0.8590706842998794,0.9952245542408817,19.50569073824703,160.57386497046087,160.57386497046087,0.8839473263783888,0.9966060978373842,18.324583633094313,133.631133102344,133.631133102344,115.30654960157769,141.0681738799301
34,0.8597717392038459,0.9952501661037871,19.4961443203905,159.59910854834393,159.59910854834393,0.8924949909226175,0.9969059996057356,18.76545705293354,126.74355505984366,126.74355505984366,107.97809771487587,140.10296432942027
35,0.8611731275568733,0.9953020271325781,19.429566443215855,157.85108277388696,157.85108277388696,0.8945349858423169,0.9969714169867301,17.591770470997933,123.02467878241288,123.02467878241288,105.43290876543693,138.42151629304857
36,0.8620049193171919,0.9953299520689787,19.509495886228645,157.0018219933564,157.0018219933564,0.884209066486815,0.996812294402191,19.278286787881804,130.16614123622767,130.16614123622767,110.88785480882562,137.49232622911597
37,0.8616510896859452,0.9953171214655496,19.64285403500755,157.42486727316083,157.42486727316083,0.8920231226243471,0.9969238433541293,18.124973338186457,127.268162211733,127.268162211733,109.14318871384032,137.78201350037097
38,0.8625900839448188,0.9953455957408729,19.591574387855324,156.50187652095377,156.50187652095377,0.8909674890018536,0.9968370323261005,18.48941434285287,128.16958349857603,128.16958349857603,109.68016858078076,136.9103024215379
39,0.8626804257750298,0.9953506696886882,19.66926807396724,156.3905127206678,156.3905127206678,0.8911680763132834,0.9968494962562214,17.59731038107256,127.83980680766858,127.83980680766858,110.24249567825828,136.72124461135817
40,0.8634696948763431,0.9953759239949798,19.60557068427451,155.394916121716,155.394916121716,0.8866216945305966,0.9968534578261763,17.494210165653502,127.80409266275652,127.80409266275652,110.30988241496838,135.78934536675672
41,0.8638920302314097,0.995389975763265,19.639050395347656,154.9066964769107,154.9066964769107,0.8976019247296895,0.9969467312525334,17.348936411752653,124.78222681802995,124.78222681802995,107.43329049069345,135.26764570419758
42,0.8638541742990063,0.9953885093393685,19.64497653211011,154.9910424295757,154.9910424295757,0.8982307272094289,0.9969549371580188,18.67357692079681,126.1997165588671,126.1997165588671,107.52613906312787,135.34606602059392
43,0.8646347390557931,0.9954123250111376,19.637684474929106,154.12807816199322,154.12807816199322,0.8917260703287626,0.996959250224264,17.55232738193713,123.28570028241171,123.28570028241171,105.73337277499112,134.49039329715782
44,0.8644616436402526,0.9954113859084289,19.765986244762576,154.36307344134525,154.36307344134525,0.8905601455834493,0.9969047988145545,17.936080051951432,126.87654644906806,126.87654644906806,108.9404668762353,134.59708711449713
45,0.8651511765352923,0.9954307408512387,19.731817097273403,153.63807042515785,153.63807042515785,0.8890515173736372,0.9968964145229193,17.463749125813752,126.25081774150355,126.25081774150355,108.78706875486237,133.90625311012974
46,0.8657951383838665,0.995455408801736,19.650552641326485,152.75826096064446,152.75826096064446,0.8934943188320507,0.9969258306984696,18.065730135976985,126.93459442357698,126.93459442357698,108.8688651089463,133.10770823039198
47,0.8663925611538155,0.995474696800656,19.67739818114687,152.14695042475068,152.14695042475068,0.8858935941349376,0.9966409440245925,19.4703872671538,135.82631896899647,135.82631896899647,116.35593174290999,132.46955215353773
48,0.8663948113805722,0.9954703177653311,19.70886015108226,152.23191509714258,152.23191509714258,0.8937102148407384,0.9970383943553176,18.21500490270733,123.96334641744075,123.96334641744075,105.74834134590112,132.52305543287315
49,0.8662636887863305,0.9954648271550408,19.918678671317547,152.65473287688425,152.65473287688425,0.8839570894195703,0.9967649556232981,17.799064923701675,132.33957427540463,132.33957427540463,114.5405094201485,132.73605445410345
